物種UUID,分類階層,類群,科,科中文名,分類群學名,分類群俗名,簡學名,特有性,原生性,保育類等級,國內紅皮書評估類別
36ec797d-749a-4b35-af53-17f9b4a105a4,種,鳥類,Corvidae,鴉科,"Corvus splendens",家烏鴉,"Corvus splendens",,"原生 Native",,
0d89ecef-c9a0-436b-9501-58ea72167c1b,種,鳥類,Corvidae,鴉科,"Cyanopica cyanus",灰喜鵲,"Cyanopica cyanus",,"外來 Non-native",,
5ae0d2ed-bb18-43cb-8690-e2449c88ff29,種,鳥類,Corvidae,鴉科,"Dendrocitta formosae",樹鵲,"Dendrocitta formosae",,"原生 Native",,
909afff8-1ee7-4a4b-a677-f656a496763e,種,鳥類,Corvidae,鴉科,"Garrulus glandarius",松鴉,"Garrulus glandarius",,"原生 Native",,"易危（VU, Vulnerable）"
8546da56-2ea1-4487-9c38-12b58f4ca5e1,種,鳥類,Corvidae,鴉科,"Nucifraga caryocatactes",星鴉,"Nucifraga caryocatactes",,"原生 Native",,
212af887-0f7b-478e-8e22-d9fdb9759027,種,鳥類,Corvidae,鴉科,"Pica serica",喜鵲,"Pica serica",,"原生 Native",,"暫無危機（LC, Least Concern）"
70840ef4-f982-4e5f-8691-2f7f961831e1,種,鳥類,Corvidae,鴉科,"Urocissa caerulea",臺灣藍鵲,"Urocissa caerulea",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
d8ebe5cf-fb14-4e57-a709-f4324f0c53a4,種,鳥類,Corvidae,鴉科,"Urocissa erythrorhyncha",紅嘴藍鵲,"Urocissa erythrorhyncha",,"外來 Non-native",,
e1c7e044-12d7-4fd3-a059-73084d9f4465,種下階層,鳥類,Cuculidae,杜鵑科,"Centropus bengalensis lignator",番鵑(lignator亞種),"Centropus bengalensis lignator",,"原生 Native",,
2911c3a1-269e-4316-8650-28c5dba9edc4,種下階層,鳥類,Cuculidae,杜鵑科,"Cuculus canorus canorus",大杜鵑,"Cuculus canorus canorus",,"原生 Native",,
16fc70b2-f01c-4295-b326-de108dba06e2,種下階層,鳥類,Cuculidae,杜鵑科,"Eudynamys scolopaceus chinensis",噪鵑,"Eudynamys scolopaceus chinensis",,"原生 Native",,
57ece490-8a91-4f97-9067-6b80759e9b28,種下階層,鳥類,Cuculidae,杜鵑科,"Surniculus lugubris barussarum",方尾烏鵑(barussarum亞種),"Surniculus lugubris barussarum",,"原生 Native",,
3a182367-1fdb-43b9-89da-df582756fd92,種,鳥類,Cuculidae,杜鵑科,"Cacomantis merulinus",八聲杜鵑,"Cacomantis merulinus",,"原生 Native",,
3fedadca-711f-44fe-9098-e660a11c2e94,種,鳥類,Cuculidae,杜鵑科,"Centropus bengalensis",番鵑,"Centropus bengalensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
d60f7459-8764-416a-b447-4b9ef07bc4d3,種,鳥類,Cuculidae,杜鵑科,"Centropus sinensis",褐翅鴉鵑,"Centropus sinensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
7ec7f1ac-d156-484d-9815-f4698aa5f627,種,鳥類,Cuculidae,杜鵑科,"Clamator coromandus",冠郭公,"Clamator coromandus",,"原生 Native",,
97d502e9-a1f7-463b-923d-eaf63c60709f,種,鳥類,Cuculidae,杜鵑科,"Clamator jacobinus",斑翅鳳頭鵑,"Clamator jacobinus",,"原生 Native",,
b9324fa9-7463-4268-9563-994f85f19096,種,鳥類,Cuculidae,杜鵑科,"Cuculus canorus",大杜鵑,"Cuculus canorus",,"原生 Native",,
6ecc5c28-f0e5-4918-a0a0-167d19ef60fe,種,鳥類,Cuculidae,杜鵑科,"Cuculus micropterus",四聲杜鵑,"Cuculus micropterus",,"原生 Native",,"暫無危機（LC, Least Concern）"
857c170f-b8d7-44c2-97f3-355ca77fb813,種,鳥類,Cuculidae,杜鵑科,"Cuculus optatus",北方中杜鵑,"Cuculus optatus",,"原生 Native",,
bfe39a42-fe28-4854-bda4-1ce54ecbd4cc,種,鳥類,Cuculidae,杜鵑科,"Cuculus poliocephalus",小杜鵑,"Cuculus poliocephalus",,"原生 Native",,
e90ae6b7-15bb-437b-9396-adf455be1bd5,種,鳥類,Cuculidae,杜鵑科,"Cuculus saturatus",喜馬拉雅中杜鵑,"Cuculus saturatus",,"原生 Native",,"暫無危機（LC, Least Concern）"
b949ed88-83b1-4790-997a-7cd9d7b8fef1,種,鳥類,Cuculidae,杜鵑科,"Eudynamys scolopaceus",噪鵑,"Eudynamys scolopaceus",,"原生 Native",,"暫無危機（LC, Least Concern）"
e85e3ed7-9c5f-4617-b3b0-8ae841b0f48c,種,鳥類,Cuculidae,杜鵑科,"Hierococcyx hyperythrus",北方鷹鵑,"Hierococcyx hyperythrus",,"原生 Native",,
9e89df94-0d6c-4668-91ff-1092f6e388f4,種,鳥類,Cuculidae,杜鵑科,"Hierococcyx nisicolor",棕腹鷹鵑,"Hierococcyx nisicolor",,"原生 Native",,
4a5551ba-234c-4bf3-a9a7-98c30399f5c3,種,鳥類,Cuculidae,杜鵑科,"Hierococcyx sparverioides",鷹鵑,"Hierococcyx sparverioides",,"原生 Native",,"暫無危機（LC, Least Concern）"
11955d6d-a961-4a3d-a17f-0341fadd0b97,種,鳥類,Cuculidae,杜鵑科,"Surniculus lugubris",方尾烏鵑,"Surniculus lugubris",,"原生 Native",,
f591488a-7abc-44fe-bb37-808465621023,種下階層,鳥類,Dicaeidae,啄花科,"Dicaeum ignipectus formosum",紅胸啄花,"Dicaeum ignipectus formosum",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
4b2190e6-7993-4251-b56f-e8252fd24486,種下階層,鳥類,Dicaeidae,啄花科,"Dicaeum minullum uchidai",綠啄花,"Dicaeum minullum uchidai",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
4c617c5d-f9d2-4379-9c7d-cff75dd0ff42,種,鳥類,Dicaeidae,啄花科,"Dicaeum ignipectus",紅胸啄花,"Dicaeum ignipectus",,"原生 Native",,
eb5710dc-e15a-449e-a3eb-3375907b0573,種,鳥類,Dicaeidae,啄花科,"Dicaeum minullum",綠啄花,"Dicaeum minullum",,"原生 Native",,
3f193303-d623-46b8-b9ac-a44e5b7a6172,種下階層,鳥類,Dicruridae,卷尾科,"Dicrurus aeneus braunianus",小卷尾(braunianus亞種),"Dicrurus aeneus braunianus",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
e2be2732-949b-4735-b8b4-123128e0a942,種下階層,鳥類,Dicruridae,卷尾科,"Dicrurus macrocercus cathoecus",大卷尾(福建亞種),"Dicrurus macrocercus cathoecus",,"原生 Native",,
c0af0a31-1087-4601-b1b6-945642537e16,種下階層,鳥類,Dicruridae,卷尾科,"Dicrurus macrocercus harterti",大卷尾(台灣亞種),"Dicrurus macrocercus harterti",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
f1889c9f-b49e-46f6-8f76-c4106bafff3e,種,鳥類,Dicruridae,卷尾科,"Dicrurus aeneus",小卷尾,"Dicrurus aeneus",,"原生 Native",,
1384bb11-2295-4399-b3b5-a6616b83e235,種,鳥類,Dicruridae,卷尾科,"Dicrurus hottentottus",髮冠卷尾,"Dicrurus hottentottus",,"原生 Native",,
1552cd2b-19d0-4c33-aaa1-215af17a7a0a,種,鳥類,Dicruridae,卷尾科,"Dicrurus leucophaeus",灰卷尾,"Dicrurus leucophaeus",,"原生 Native",,
5ea8cf62-7b62-4ca3-81e2-585b85687da8,種,鳥類,Dicruridae,卷尾科,"Dicrurus macrocercus",大卷尾,"Dicrurus macrocercus",,"原生 Native",,
4748e6b0-2087-4910-89ee-5a3f657b5369,種,鳥類,Diomedeidae,信天翁科,"Phoebastria albatrus",短尾信天翁,"Phoebastria albatrus",,"原生 Native",第一級、瀕臨絕種保育類野生動物,
98ba2fc8-cea0-4096-b4fb-8d62801b9487,種,鳥類,Diomedeidae,信天翁科,"Phoebastria immutabilis",黑背信天翁,"Phoebastria immutabilis",,"原生 Native",,
469ad59a-7986-42a8-8293-8b848394b243,種,鳥類,Diomedeidae,信天翁科,"Phoebastria nigripes",黑腳信天翁,"Phoebastria nigripes",,"原生 Native",第一級、瀕臨絕種保育類野生動物,
013c10b8-7fb9-412d-b7e2-e8104dd0d4b3,種下階層,鳥類,Emberizidae,鵐科,"Emberiza fucata fucata",赤胸鵐(指名亞種),"Emberiza fucata fucata",,"原生 Native",,
6e2c5d5f-ed42-4943-b505-66fe69435587,種下階層,鳥類,Emberizidae,鵐科,"Emberiza spodocephala personata",黑臉鵐(日本亞種),"Emberiza spodocephala personata",,"原生 Native",,"暫無危機（LC, Least Concern）"
a86417d4-9eac-4c76-95f0-db730bc71f85,種下階層,鳥類,Emberizidae,鵐科,"Emberiza spodocephala sordida",黑臉鵐(華南亞種),"Emberiza spodocephala sordida",,"原生 Native",,"暫無危機（LC, Least Concern）"
0e91b442-5f18-4a05-a6cc-a0df429a1351,種下階層,鳥類,Emberizidae,鵐科,"Emberiza spodocephala spodocephala",黑臉鵐(指名亞種),"Emberiza spodocephala spodocephala",,"原生 Native",,"暫無危機（LC, Least Concern）"
1a8b7d76-debb-4ed3-abf1-5c5125b6025f,種,鳥類,Emberizidae,鵐科,"Emberiza aureola",金鵐,"Emberiza aureola",,"原生 Native",第二級、珍貴稀有保育類野生動物,"瀕危（EN, Endangered）"
d51ab06a-c4d1-47a0-bf4c-da276a132179,種,鳥類,Emberizidae,鵐科,"Emberiza bruniceps",褐頭鵐,"Emberiza bruniceps",,"原生 Native",,
36e2f9ae-a89b-4c5c-95b1-45066aafa66c,種,鳥類,Emberizidae,鵐科,"Emberiza chrysophrys",黃眉鵐,"Emberiza chrysophrys",,"原生 Native",,"暫無危機（LC, Least Concern）"
993aae58-9712-4246-b58b-14c61152b390,種,鳥類,Emberizidae,鵐科,"Emberiza cioides",草鵐,"Emberiza cioides",,"原生 Native",,
ff1afc87-f949-41e0-94dc-5c88e61e7afb,種,鳥類,Emberizidae,鵐科,"Emberiza elegans",黃喉鵐,"Emberiza elegans",,"原生 Native",,"暫無危機（LC, Least Concern）"
30526933-729b-405c-8e55-5de8393c8760,種,鳥類,Emberizidae,鵐科,"Emberiza fucata",赤胸鵐,"Emberiza fucata",,"原生 Native",,
b4b1ad52-bc31-4400-aefa-06f7a8283987,種,鳥類,Emberizidae,鵐科,"Emberiza lathami",冠鵐,"Emberiza lathami",,"原生 Native",,
9af0ffbb-fb0d-4fa8-b707-bc8f62f7be1b,種,鳥類,Emberizidae,鵐科,"Emberiza leucocephalos",白頭鵐,"Emberiza leucocephalos",,"原生 Native",,
744048fa-f234-4a37-9733-d182c30d147a,種,鳥類,Emberizidae,鵐科,"Emberiza melanocephala",黑頭鵐,"Emberiza melanocephala",,"原生 Native",,
e326ca41-dd0c-4d44-8b83-a7d105a75ba0,種,鳥類,Emberizidae,鵐科,"Emberiza pallasi",葦鵐,"Emberiza pallasi",,"原生 Native",,
9f0aa737-cc00-4171-b4b3-d863fb5e9a79,種,鳥類,Emberizidae,鵐科,"Emberiza pusilla",小鵐,"Emberiza pusilla",,"原生 Native",,"暫無危機（LC, Least Concern）"
c04eb7ce-0b9b-4dfd-9e7d-74c5df6d7067,種,鳥類,Emberizidae,鵐科,"Emberiza rustica",田鵐,"Emberiza rustica",,"原生 Native",,
0bfdb651-2ec1-4dda-90ae-e0875f85bf4d,種,鳥類,Emberizidae,鵐科,"Emberiza rutila",鏽鵐,"Emberiza rutila",,"原生 Native",,"暫無危機（LC, Least Concern）"
f95987e8-ce00-47f6-b0d1-13d5e71c41a6,種,鳥類,Emberizidae,鵐科,"Emberiza schoeniclus",蘆鵐,"Emberiza schoeniclus",,"原生 Native",,
e44547ec-8d5c-4862-a67e-bd4e8c6dd679,種,鳥類,Emberizidae,鵐科,"Emberiza spodocephala",黑臉鵐,"Emberiza spodocephala",,"原生 Native",,"暫無危機（LC, Least Concern）"
d458357e-fb9f-4df6-9017-dde1d0acfce5,種,鳥類,Emberizidae,鵐科,"Emberiza stewarti",白頂鵐,"Emberiza stewarti",,"原生 Native",,
7d6d0434-7ed4-48d3-92bb-21dc1e5cb97c,種,鳥類,Emberizidae,鵐科,"Emberiza sulphurata",野鵐,"Emberiza sulphurata",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
dad684c8-b931-460c-9807-49d6eacae8d8,種,鳥類,Emberizidae,鵐科,"Emberiza tristrami",白眉鵐,"Emberiza tristrami",,"原生 Native",,"暫無危機（LC, Least Concern）"
142cd745-a4d2-4041-b88e-ec96450c4222,種,鳥類,Emberizidae,鵐科,"Emberiza variabilis",灰鵐,"Emberiza variabilis",,"原生 Native",,
b0ed4157-806f-4feb-b9e8-01e4058496ea,種,鳥類,Emberizidae,鵐科,"Emberiza yessoensis",紅頸葦鵐,"Emberiza yessoensis",,"原生 Native",,
3264c862-49fd-4892-8405-9526514572e2,種,鳥類,Emberizidae,鵐科,"Passerculus sandwichensis",稀樹草鵐,"Passerculus sandwichensis",,"原生 Native",,
a6dab7b0-f273-4e20-91b2-2da85be91cb6,種下階層,鳥類,Estrildidae,梅花雀科,"Estrilda melpoda melpoda",橙頰梅花雀,"Estrilda melpoda melpoda",,"外來 Non-native",,
9830adf2-86ce-4471-9b22-d6df1ad24538,種下階層,鳥類,Estrildidae,梅花雀科,"Lonchura atricapilla formosana",黑頭文鳥(台灣原生亞種),"Lonchura atricapilla formosana",,"原生 Native",第三級、其他應予保育之野生動物,"易危（VU, Vulnerable）"
8e21adba-2006-40d2-9c14-55b1a88f47c1,種下階層,鳥類,Estrildidae,梅花雀科,"Lonchura punctulata topela",斑文鳥(topela亞種),"Lonchura punctulata topela",,"原生 Native",,
940bad35-bee9-4eea-8049-e0d4f5a222a5,種下階層,鳥類,Estrildidae,梅花雀科,"Lonchura striata swinhoei",白腰文鳥(swinhoei亞種),"Lonchura striata swinhoei",,"原生 Native",,
3eb17a1e-2e07-4c3a-9cae-5610c52cb4eb,種,鳥類,Estrildidae,梅花雀科,"Amandava amandava",紅梅花雀,"Amandava amandava",,"原生 Native",,
3f9e2499-1d9e-4cfc-91ba-6362efc6e0a0,種,鳥類,Estrildidae,梅花雀科,"Estrilda astrild",橫斑梅花雀,"Estrilda astrild",,"外來 Non-native",,
4158ea45-ce08-4728-9e0b-aa89cd249559,種,鳥類,Estrildidae,梅花雀科,"Estrilda melpoda",橙頰梅花雀,"Estrilda melpoda",,"原生 Native",,
337b6b85-940b-446c-8a44-56557e0bdfb5,種,鳥類,Estrildidae,梅花雀科,"Euodice malabarica",白喉文鳥,"Euodice malabarica",,"外來 Non-native",,
f3d89a59-01a5-4c8a-bff2-12d103301bc8,種,鳥類,Estrildidae,梅花雀科,"Lonchura atricapilla",黑頭文鳥,"Lonchura atricapilla",,"原生 Native",第三級、其他應予保育之野生動物,
9213afea-3c2d-4c88-a59e-84b7ee6a8557,種,鳥類,Estrildidae,梅花雀科,"Lonchura maja",白頭文鳥,"Lonchura maja",,"外來 Non-native",,
4ee8b393-0321-443c-9243-6456ce0478f8,種,鳥類,Estrildidae,梅花雀科,"Lonchura oryzivora",爪哇雀,"Lonchura oryzivora",,"外來 Non-native",,
e37fd4e8-49de-4516-a446-c5782535d5d1,種,鳥類,Estrildidae,梅花雀科,"Lonchura punctulata",斑文鳥,"Lonchura punctulata",,"原生 Native",,"暫無危機（LC, Least Concern）"
63cad33a-13d4-495e-953c-ef72db7f31f8,種,鳥類,Estrildidae,梅花雀科,"Lonchura striata",白腰文鳥,"Lonchura striata",,"原生 Native",,"暫無危機（LC, Least Concern）"
4803633b-b356-4c03-b51c-ace12ce134a5,種下階層,鳥類,Falconidae,隼科,"Falco peregrinus calidus",遊隼(花梨隼),"Falco peregrinus calidus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
523d5290-4e64-477b-bc07-d49f20739f87,種下階層,鳥類,Falconidae,隼科,"Falco peregrinus ernesti",遊隼(菲律賓亞種),"Falco peregrinus ernesti",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
c9905aae-419e-4df0-8439-524a879f0682,種下階層,鳥類,Falconidae,隼科,"Falco peregrinus japonensis",遊隼(日本亞種),"Falco peregrinus japonensis",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
7568befd-24c8-4d55-bd00-086775d70e9a,種下階層,鳥類,Falconidae,隼科,"Falco tinnunculus interstinctus",紅隼(普通亞種),"Falco tinnunculus interstinctus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
09cc20c4-5f37-4d4e-a770-472d2feab64f,種下階層,鳥類,Falconidae,隼科,"Falco tinnunculus tinnunculus",紅隼(指名亞種),"Falco tinnunculus tinnunculus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
4e54bc74-f434-4d74-92fc-9a032a415b8e,種,鳥類,Falconidae,隼科,"Falco amurensis",紅腳隼,"Falco amurensis",,"原生 Native",第二級、珍貴稀有保育類野生動物,
5221702c-9898-43a6-95a2-d6bc95512a9c,種,鳥類,Falconidae,隼科,"Falco columbarius",灰背隼,"Falco columbarius",,"原生 Native",第二級、珍貴稀有保育類野生動物,
63363497-97d4-46bb-8e1a-aeaeafb68867,種,鳥類,Falconidae,隼科,"Falco naumanni",黃爪隼,"Falco naumanni",,"原生 Native",第二級、珍貴稀有保育類野生動物,
6d15baa8-ebdc-48e6-b0e8-76836acbd62e,種,鳥類,Falconidae,隼科,"Falco peregrinus",遊隼,"Falco peregrinus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
01dce462-da11-40ac-93f7-05028587f1cf,種,鳥類,Falconidae,隼科,"Falco subbuteo",燕隼,"Falco subbuteo",,"原生 Native",第二級、珍貴稀有保育類野生動物,
9f5661de-c843-4aae-9ac9-09c34263aef2,種,鳥類,Falconidae,隼科,"Falco tinnunculus",紅隼,"Falco tinnunculus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
a6f01440-6d47-42be-bf49-2c6f75cd0233,種下階層,鳥類,Fregatidae,軍艦鳥科,"Fregata minor minor",軍艦鳥,"Fregata minor minor",,"原生 Native",,
98260ee4-409b-4494-8f4e-1c03f7b335cf,種,鳥類,Fregatidae,軍艦鳥科,"Fregata ariel",白斑軍艦鳥,"Fregata ariel",,"原生 Native",,
d9deede0-a261-47f4-a540-a342e4316c5c,種,鳥類,Fregatidae,軍艦鳥科,"Fregata minor",軍艦鳥,"Fregata minor",,"原生 Native",,
aadd267f-ab0c-49b8-a44b-3b6edfe5c95e,種下階層,鳥類,Fringillidae,雀科,"Carpodacus erythrinus grebnitskii",普通朱雀,"Carpodacus erythrinus grebnitskii",,"原生 Native",,
7e12fbf3-40fb-4dd3-9695-d453b87b14a9,種下階層,鳥類,Fringillidae,雀科,"Carpodacus vinaceus vinaceus",酒紅朱雀,"Carpodacus vinaceus vinaceus",,"原生 Native",,
07d00afd-5120-4bf1-9baa-7a2f019b05e6,種下階層,鳥類,Fringillidae,雀科,"Chloris sinica kawarahiba",金翅雀(日本亞種),"Chloris sinica kawarahiba",,"原生 Native",,"暫無危機（LC, Least Concern）"
7f8fd728-66a2-4db0-9b68-d800afb161f0,種下階層,鳥類,Fringillidae,雀科,"Coccothraustes coccothraustes japonicus",臘嘴雀,"Coccothraustes coccothraustes japonicus",,"原生 Native",,
03b42dc5-83f9-43fa-bd64-984da7636797,種下階層,鳥類,Fringillidae,雀科,"Eophona migratoria migratoria",小桑鳲,"Eophona migratoria migratoria",,"原生 Native",,
6b7d2fc7-7a6c-44c8-a5da-ce38d891d894,種下階層,鳥類,Fringillidae,雀科,"Eophona personata personata",桑鳲(中國亞種),"Eophona personata personata",,"原生 Native",,
7d509501-7965-46cb-8dfd-b4932d131a87,種下階層,鳥類,Fringillidae,雀科,"Pyrrhula erythaca owstoni",灰鷽,"Pyrrhula erythaca owstoni",台灣特有,"原生 Native",,"易危（VU, Vulnerable）"
018d7267-88f1-402f-830b-4630eb607d0e,種下階層,鳥類,Fringillidae,雀科,"Pyrrhula nipalensis uchidae",褐鷽,"Pyrrhula nipalensis uchidae",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
5e1327f7-8805-4a7c-b478-5bf397c13bc2,種,鳥類,Fringillidae,雀科,"Acanthis flammea",普通朱頂雀,"Acanthis flammea",,"原生 Native",,
68d3f0cb-b3d2-48d9-86fa-ab242bebf21a,種,鳥類,Fringillidae,雀科,"Carpodacus erythrinus",普通朱雀,"Carpodacus erythrinus",,"原生 Native",,
9948f41b-fc69-4e6f-849e-e8c2dacd825f,種,鳥類,Fringillidae,雀科,"Carpodacus formosanus",臺灣朱雀,"Carpodacus formosanus",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
a0fe6f62-34a5-44fe-9619-0b28a65fe467,種,鳥類,Fringillidae,雀科,"Carpodacus roseus",北朱雀,"Carpodacus roseus",,"原生 Native",,
8bfb53fe-e980-4de2-ae49-ba3f63fe5fb4,種,鳥類,Fringillidae,雀科,"Carpodacus vinaceus",酒紅朱雀,"Carpodacus vinaceus",,"原生 Native",,
517b4acd-8951-426b-a81b-e8cedf0d37c0,種,鳥類,Fringillidae,雀科,"Chloris sinica",金翅雀,"Chloris sinica",,"原生 Native",,"暫無危機（LC, Least Concern）"
457dd4c6-1cbc-487a-8aa7-a2ea29c0a5bd,種,鳥類,Fringillidae,雀科,"Coccothraustes coccothraustes",臘嘴雀,"Coccothraustes coccothraustes",,"原生 Native",,
0a1e54c3-4c8e-4f33-8ad6-0f54b19af37d,種,鳥類,Fringillidae,雀科,"Eophona migratoria",小桑鳲,"Eophona migratoria",,"原生 Native",,"暫無危機（LC, Least Concern）"
68e9af9d-e271-47d0-a37d-1b8c9ac2859c,種,鳥類,Fringillidae,雀科,"Eophona personata",桑鳲,"Eophona personata",,"原生 Native",,
5e3f9bb9-88a8-4668-9d7d-b111e113add9,種,鳥類,Fringillidae,雀科,"Fringilla montifringilla",花雀,"Fringilla montifringilla",,"原生 Native",,"暫無危機（LC, Least Concern）"
a10ca0a3-8f19-4e8a-b98e-dbf5e848c66f,種,鳥類,Fringillidae,雀科,"Linaria cannabina",赤胸朱頂雀,"Linaria cannabina",,"原生 Native",,
6bd593f0-e78e-4406-b101-23103fe7ad64,種,鳥類,Fringillidae,雀科,"Loxia curvirostra",紅交嘴雀,"Loxia curvirostra",,"原生 Native",,
a077c0bf-a835-4a9c-97a9-db1cc2553037,種,鳥類,Fringillidae,雀科,"Pyrrhula erythaca",灰鷽,"Pyrrhula erythaca",,"原生 Native",,"易危（VU, Vulnerable）"
74532249-a7c4-4f72-9444-5f14a6243010,種,鳥類,Fringillidae,雀科,"Pyrrhula nipalensis",褐鷽,"Pyrrhula nipalensis",,"原生 Native",,
bbdb904f-2e30-46b8-8dbd-56556c2cfd20,種,鳥類,Fringillidae,雀科,"Serinus mozambicus",黃額絲雀,"Serinus mozambicus",,"外來 Non-native",,
b75d0ff4-3b92-4cca-b5e3-1a96a6c0a28e,種,鳥類,Fringillidae,雀科,"Spinus spinus",黃雀,"Spinus spinus",,"原生 Native",,"暫無危機（LC, Least Concern）"
550e3196-93ce-4e19-9752-86e59e93a263,種,鳥類,Gaviidae,潛鳥科,"Gavia adamsii",白嘴潛鳥,"Gavia adamsii",,"原生 Native",,
bdd72bc8-cde7-410a-bd9b-0d28f475e6d0,種,鳥類,Gaviidae,潛鳥科,"Gavia arctica",黑喉潛鳥,"Gavia arctica",,"原生 Native",,
bf6364a7-0346-4fc7-bedd-7ec638bca75a,種,鳥類,Gaviidae,潛鳥科,"Gavia stellata",紅喉潛鳥,"Gavia stellata",,"原生 Native",,
76f2ea3c-b88e-47ad-9f6c-63ee9c65405f,種,鳥類,Glareolidae,燕鴴科,"Glareola maldivarum",燕鴴,"Glareola maldivarum",,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
64c27564-4e73-4b44-a4a5-0b12738808ba,種,鳥類,Gruidae,鶴科,"Anthropoides virgo",簑羽鶴,"Anthropoides virgo",,"原生 Native",第二級、珍貴稀有保育類野生動物,
08126258-4ba3-4f8a-b3eb-f9ea13a6e32f,種,鳥類,Gruidae,鶴科,"Antigone canadensis",沙丘鶴,"Antigone canadensis",,"原生 Native",第二級、珍貴稀有保育類野生動物,
a9182b3e-5cb1-4c28-932d-26b9a7eb62db,種,鳥類,Gruidae,鶴科,"Antigone vipio",白枕鶴,"Antigone vipio",,"原生 Native",第一級、瀕臨絕種保育類野生動物,
d4f1d790-c3e0-43cd-83ba-9fb0afdf5b64,種,鳥類,Gruidae,鶴科,"Grus grus",灰鶴,"Grus grus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
bc2b5442-7a76-49bb-99a5-65631f2175fc,種,鳥類,Gruidae,鶴科,"Grus japonensis",丹頂鶴,"Grus japonensis",,"原生 Native",第一級、瀕臨絕種保育類野生動物,
943a9b58-5627-41a3-8794-ee25b5165d7c,種,鳥類,Gruidae,鶴科,"Grus monacha",白頭鶴,"Grus monacha",,"原生 Native",第一級、瀕臨絕種保育類野生動物,
251368bf-574e-4e61-8fff-b77abe6f4370,種,鳥類,Gruidae,鶴科,"Leucogeranus leucogeranus",白鶴,"Leucogeranus leucogeranus",,"原生 Native",第一級、瀕臨絕種保育類野生動物,
2a4fe9a8-bc2f-46bf-aff1-88dfdf658954,種下階層,鳥類,Haematopodidae,蠣鷸科,"Haematopus ostralegus osculans",蠣鴴,"Haematopus ostralegus osculans",,"原生 Native",,
5aee8378-a6f8-44de-accf-f1922307c575,種,鳥類,Haematopodidae,蠣鷸科,"Haematopus ostralegus",蠣鴴,"Haematopus ostralegus",,"原生 Native",,"接近受脅（NT, Near Threatened）"
7cf54952-75af-4f6d-bbdb-c7cb90f28e30,種下階層,鳥類,Hirundinidae,燕科,"Cecropis daurica japonica",金腰燕(japonica亞種),"Cecropis daurica japonica",,"原生 Native",,
6b7577fc-0779-45d0-abc9-fb12d9b5614f,種下階層,鳥類,Hirundinidae,燕科,"Cecropis striolata striolata",赤腰燕(指名亞種),"Cecropis striolata striolata",,"原生 Native",,
126f6597-add8-4b99-a041-f76c2d00598c,種下階層,鳥類,Hirundinidae,燕科,"Delichon dasypus nigrimentale",東方毛腳燕(台灣亞種),"Delichon dasypus nigrimentale",,"原生 Native",,"暫無危機（LC, Least Concern）"
b52f9731-5587-47e2-8181-f5e4a10f789f,種下階層,鳥類,Hirundinidae,燕科,"Hirundo rustica gutturalis",家燕(白腹亞種),"Hirundo rustica gutturalis",,"原生 Native",,"暫無危機（LC, Least Concern）"
2a2aec93-ddad-4d8c-9a9b-f8a5e0d92350,種下階層,鳥類,Hirundinidae,燕科,"Hirundo rustica mandschurica",家燕(紅腹亞種),"Hirundo rustica mandschurica",,"原生 Native",,"暫無危機（LC, Least Concern）"
0ec707fe-c1d1-479d-9f3a-dbb657fbfb21,種下階層,鳥類,Hirundinidae,燕科,"Hirundo tahitica javanica",洋燕(蘭嶼亞種),"Hirundo tahitica javanica",,"原生 Native",,"暫無危機（LC, Least Concern）"
67f4b13c-b4da-4b62-9f05-bcd433c5cdd5,種下階層,鳥類,Hirundinidae,燕科,"Hirundo tahitica namiyei",洋燕(臺灣亞種),"Hirundo tahitica namiyei",,"原生 Native",,"暫無危機（LC, Least Concern）"
7ddcddbe-cc1f-403d-99ac-4fab212ba30e,種下階層,鳥類,Hirundinidae,燕科,"Riparia chinensis chinensis",棕沙燕(指名亞種),"Riparia chinensis chinensis",,"原生 Native",,
